./data/JPEGImages/2011_000481.jpg,./data/SegmentationClass/2011_000481.png
./data/JPEGImages/2009_003666.jpg,./data/SegmentationClass/2009_003666.png
./data/JPEGImages/2011_001984.jpg,./data/SegmentationClass/2011_001984.png
./data/JPEGImages/2009_002072.jpg,./data/SegmentationClass/2009_002072.png
./data/JPEGImages/2007_008403.jpg,./data/SegmentationClass/2007_008403.png
./data/JPEGImages/2008_000870.jpg,./data/SegmentationClass/2008_000870.png
./data/JPEGImages/2007_003011.jpg,./data/SegmentationClass/2007_003011.png
./data/JPEGImages/2009_001922.jpg,./data/SegmentationClass/2009_001922.png
./data/JPEGImages/2008_006843.jpg,./data/SegmentationClass/2008_006843.png
./data/JPEGImages/2011_003121.jpg,./data/SegmentationClass/2011_003121.png
./data/JPEGImages/2008_004112.jpg,./data/SegmentationClass/2008_004112.png
./data/JPEGImages/2010_000084.jpg,./data/SegmentationClass/2010_000084.png
./data/JPEGImages/2009_000664.jpg,./data/SegmentationClass/2009_000664.png
./data/JPEGImages/2008_002160.jpg,./data/SegmentationClass/2008_002160.png
./data/JPEGImages/2008_000290.jpg,./data/SegmentationClass/2008_000290.png
./data/JPEGImages/2008_004841.jpg,./data/SegmentationClass/2008_004841.png
./data/JPEGImages/2008_001203.jpg,./data/SegmentationClass/2008_001203.png
./data/JPEGImages/2009_001481.jpg,./data/SegmentationClass/2009_001481.png
./data/JPEGImages/2011_000239.jpg,./data/SegmentationClass/2011_000239.png
./data/JPEGImages/2009_002613.jpg,./data/SegmentationClass/2009_002613.png
./data/JPEGImages/2007_005107.jpg,./data/SegmentationClass/2007_005107.png
./data/JPEGImages/2011_001748.jpg,./data/SegmentationClass/2011_001748.png
./data/JPEGImages/2010_001273.jpg,./data/SegmentationClass/2010_001273.png
./data/JPEGImages/2010_005245.jpg,./data/SegmentationClass/2010_005245.png
./data/JPEGImages/2008_001260.jpg,./data/SegmentationClass/2008_001260.png
./data/JPEGImages/2010_004938.jpg,./data/SegmentationClass/2010_004938.png
./data/JPEGImages/2008_000074.jpg,./data/SegmentationClass/2008_000074.png
./data/JPEGImages/2009_003542.jpg,./data/SegmentationClass/2009_003542.png
./data/JPEGImages/2007_004291.jpg,./data/SegmentationClass/2007_004291.png
./data/JPEGImages/2008_004363.jpg,./data/SegmentationClass/2008_004363.png
./data/JPEGImages/2011_001407.jpg,./data/SegmentationClass/2011_001407.png
./data/JPEGImages/2010_004550.jpg,./data/SegmentationClass/2010_004550.png
./data/JPEGImages/2010_001576.jpg,./data/SegmentationClass/2010_001576.png
./data/JPEGImages/2010_002336.jpg,./data/SegmentationClass/2010_002336.png
./data/JPEGImages/2009_000347.jpg,./data/SegmentationClass/2009_000347.png
./data/JPEGImages/2010_001933.jpg,./data/SegmentationClass/2010_001933.png
./data/JPEGImages/2009_001253.jpg,./data/SegmentationClass/2009_001253.png
./data/JPEGImages/2011_000283.jpg,./data/SegmentationClass/2011_000283.png
./data/JPEGImages/2011_002623.jpg,./data/SegmentationClass/2011_002623.png
./data/JPEGImages/2008_004547.jpg,./data/SegmentationClass/2008_004547.png
./data/JPEGImages/2010_003170.jpg,./data/SegmentationClass/2010_003170.png
./data/JPEGImages/2007_009527.jpg,./data/SegmentationClass/2007_009527.png
./data/JPEGImages/2008_000919.jpg,./data/SegmentationClass/2008_000919.png
./data/JPEGImages/2009_003353.jpg,./data/SegmentationClass/2009_003353.png
./data/JPEGImages/2007_001487.jpg,./data/SegmentationClass/2007_001487.png
./data/JPEGImages/2009_001941.jpg,./data/SegmentationClass/2009_001941.png
./data/JPEGImages/2010_000622.jpg,./data/SegmentationClass/2010_000622.png
./data/JPEGImages/2007_004003.jpg,./data/SegmentationClass/2007_004003.png
./data/JPEGImages/2010_005582.jpg,./data/SegmentationClass/2010_005582.png
./data/JPEGImages/2007_001733.jpg,./data/SegmentationClass/2007_001733.png
./data/JPEGImages/2007_002099.jpg,./data/SegmentationClass/2007_002099.png
./data/JPEGImages/2007_001678.jpg,./data/SegmentationClass/2007_001678.png
./data/JPEGImages/2009_000457.jpg,./data/SegmentationClass/2009_000457.png
./data/JPEGImages/2007_009709.jpg,./data/SegmentationClass/2007_009709.png
./data/JPEGImages/2009_002285.jpg,./data/SegmentationClass/2009_002285.png
./data/JPEGImages/2010_006034.jpg,./data/SegmentationClass/2010_006034.png
./data/JPEGImages/2009_003613.jpg,./data/SegmentationClass/2009_003613.png
./data/JPEGImages/2011_001159.jpg,./data/SegmentationClass/2011_001159.png
./data/JPEGImages/2007_004476.jpg,./data/SegmentationClass/2007_004476.png
./data/JPEGImages/2010_005669.jpg,./data/SegmentationClass/2010_005669.png
./data/JPEGImages/2008_002778.jpg,./data/SegmentationClass/2008_002778.png
./data/JPEGImages/2007_003499.jpg,./data/SegmentationClass/2007_003499.png
./data/JPEGImages/2008_001580.jpg,./data/SegmentationClass/2008_001580.png
./data/JPEGImages/2008_000271.jpg,./data/SegmentationClass/2008_000271.png
./data/JPEGImages/2009_000931.jpg,./data/SegmentationClass/2009_000931.png
./data/JPEGImages/2007_006899.jpg,./data/SegmentationClass/2007_006899.png
./data/JPEGImages/2008_001885.jpg,./data/SegmentationClass/2008_001885.png
./data/JPEGImages/2011_002343.jpg,./data/SegmentationClass/2011_002343.png
./data/JPEGImages/2008_000848.jpg,./data/SegmentationClass/2008_000848.png
./data/JPEGImages/2010_003380.jpg,./data/SegmentationClass/2010_003380.png
./data/JPEGImages/2010_004493.jpg,./data/SegmentationClass/2010_004493.png
./data/JPEGImages/2009_003345.jpg,./data/SegmentationClass/2009_003345.png
./data/JPEGImages/2010_002387.jpg,./data/SegmentationClass/2010_002387.png
./data/JPEGImages/2008_006341.jpg,./data/SegmentationClass/2008_006341.png
./data/JPEGImages/2009_004748.jpg,./data/SegmentationClass/2009_004748.png
./data/JPEGImages/2010_005028.jpg,./data/SegmentationClass/2010_005028.png
./data/JPEGImages/2009_003142.jpg,./data/SegmentationClass/2009_003142.png
./data/JPEGImages/2008_006140.jpg,./data/SegmentationClass/2008_006140.png
./data/JPEGImages/2010_001913.jpg,./data/SegmentationClass/2010_001913.png
./data/JPEGImages/2009_004656.jpg,./data/SegmentationClass/2009_004656.png
./data/JPEGImages/2011_003145.jpg,./data/SegmentationClass/2011_003145.png
./data/JPEGImages/2007_001149.jpg,./data/SegmentationClass/2007_001149.png
./data/JPEGImages/2009_004882.jpg,./data/SegmentationClass/2009_004882.png
./data/JPEGImages/2008_000662.jpg,./data/SegmentationClass/2008_000662.png
./data/JPEGImages/2009_004497.jpg,./data/SegmentationClass/2009_004497.png
./data/JPEGImages/2009_003806.jpg,./data/SegmentationClass/2009_003806.png
./data/JPEGImages/2011_001421.jpg,./data/SegmentationClass/2011_001421.png
./data/JPEGImages/2007_003267.jpg,./data/SegmentationClass/2007_003267.png
./data/JPEGImages/2007_009327.jpg,./data/SegmentationClass/2007_009327.png
./data/JPEGImages/2007_009216.jpg,./data/SegmentationClass/2007_009216.png
./data/JPEGImages/2007_002545.jpg,./data/SegmentationClass/2007_002545.png
./data/JPEGImages/2007_001586.jpg,./data/SegmentationClass/2007_001586.png
./data/JPEGImages/2010_003231.jpg,./data/SegmentationClass/2010_003231.png
./data/JPEGImages/2008_007498.jpg,./data/SegmentationClass/2008_007498.png
./data/JPEGImages/2008_002379.jpg,./data/SegmentationClass/2008_002379.png
./data/JPEGImages/2009_000205.jpg,./data/SegmentationClass/2009_000205.png
./data/JPEGImages/2010_003813.jpg,./data/SegmentationClass/2010_003813.png
./data/JPEGImages/2011_000944.jpg,./data/SegmentationClass/2011_000944.png
./data/JPEGImages/2009_004867.jpg,./data/SegmentationClass/2009_004867.png
./data/JPEGImages/2008_008521.jpg,./data/SegmentationClass/2008_008521.png
./data/JPEGImages/2008_007737.jpg,./data/SegmentationClass/2008_007737.png
./data/JPEGImages/2011_001069.jpg,./data/SegmentationClass/2011_001069.png
./data/JPEGImages/2007_003191.jpg,./data/SegmentationClass/2007_003191.png
./data/JPEGImages/2009_000039.jpg,./data/SegmentationClass/2009_000039.png
./data/JPEGImages/2007_007048.jpg,./data/SegmentationClass/2007_007048.png
./data/JPEGImages/2010_005775.jpg,./data/SegmentationClass/2010_005775.png
./data/JPEGImages/2009_003468.jpg,./data/SegmentationClass/2009_003468.png
./data/JPEGImages/2009_002618.jpg,./data/SegmentationClass/2009_002618.png
./data/JPEGImages/2010_000269.jpg,./data/SegmentationClass/2010_000269.png
./data/JPEGImages/2011_000768.jpg,./data/SegmentationClass/2011_000768.png
./data/JPEGImages/2007_003110.jpg,./data/SegmentationClass/2007_003110.png
./data/JPEGImages/2009_001019.jpg,./data/SegmentationClass/2009_001019.png
./data/JPEGImages/2008_008469.jpg,./data/SegmentationClass/2008_008469.png
./data/JPEGImages/2010_003495.jpg,./data/SegmentationClass/2010_003495.png
./data/JPEGImages/2009_002535.jpg,./data/SegmentationClass/2009_002535.png
./data/JPEGImages/2009_004043.jpg,./data/SegmentationClass/2009_004043.png
./data/JPEGImages/2010_002573.jpg,./data/SegmentationClass/2010_002573.png
./data/JPEGImages/2009_001765.jpg,./data/SegmentationClass/2009_001765.png
./data/JPEGImages/2008_002288.jpg,./data/SegmentationClass/2008_002288.png
./data/JPEGImages/2010_006054.jpg,./data/SegmentationClass/2010_006054.png
./data/JPEGImages/2009_003217.jpg,./data/SegmentationClass/2009_003217.png
./data/JPEGImages/2010_000469.jpg,./data/SegmentationClass/2010_000469.png
./data/JPEGImages/2009_005160.jpg,./data/SegmentationClass/2009_005160.png
./data/JPEGImages/2011_002589.jpg,./data/SegmentationClass/2011_002589.png
./data/JPEGImages/2008_003858.jpg,./data/SegmentationClass/2008_003858.png
./data/JPEGImages/2008_005698.jpg,./data/SegmentationClass/2008_005698.png
./data/JPEGImages/2007_006560.jpg,./data/SegmentationClass/2007_006560.png
./data/JPEGImages/2011_003103.jpg,./data/SegmentationClass/2011_003103.png
./data/JPEGImages/2007_001630.jpg,./data/SegmentationClass/2007_001630.png
./data/JPEGImages/2010_003716.jpg,./data/SegmentationClass/2010_003716.png
./data/JPEGImages/2008_006345.jpg,./data/SegmentationClass/2008_006345.png
./data/JPEGImages/2009_001505.jpg,./data/SegmentationClass/2009_001505.png
./data/JPEGImages/2008_005266.jpg,./data/SegmentationClass/2008_005266.png
./data/JPEGImages/2009_000998.jpg,./data/SegmentationClass/2009_000998.png
./data/JPEGImages/2010_003820.jpg,./data/SegmentationClass/2010_003820.png
./data/JPEGImages/2007_003118.jpg,./data/SegmentationClass/2007_003118.png
